Id_Basol	Extracted_institution	BASOL_institution	Basias_institution
38.0043	{'l’ ESR', 'SITA Remédiation', 'L’ ESR', 'La société CATERPILLAR', 'la société SIMATRA'}	{'CATERPILLAR'}	{"CATERPILLAR France SA, anc. Ets SIMATRA et Sté SISPAL, anc. Sté auxiliaire de l'entreprise AUXEN et Sté SISPAL"}
69.0127	{"l' ESR", 'CALOR', 'la société CALOR', "L' ESR"}	{'CALOR Saint-Priest'}	{'Sté CALOR'}
69.0060	{'la société GSC', 'la Sté METALEUROP', 'La société METALEUROP', 'METALEUROP', "l' INERIS", 'OWEN', 'CSD Ingénieurs', 'la société APAVE', 'Le site " METALEUROP "', 'RECYLEX'}	{'RECYLEX (ex METALEUROP - usine de VILLEFRANCHE-SUR-SAONE)'}	{'C 2 P et RECYLEX S.A. . anc. Sté METALEUROP -  Cookson-Penarroya-Plastiques (C2P). anc. Sté Minière et Métallurgique de Penarroya (SMMP)'}
73.0046	{'EDF - GDF Services Savoie', 'Gaz de France', 'la DRIRE', 'le ministère', 'GDF'}	{'Ancienne usine à gaz - 4 Bd Gambetta (actuellement EDF-GDF)'}	{'"EDF - GDF, anc. SA ""Cie Réunies de Gaz et d\'Electricité"" (Dir.: M. Joseph VILLEFRANCHE), anc. M. VANEL Jean-Baptiste"'}
74.0082	{'Rhône - Alpes', "SURF' ALP", 'la société SERPOL', 'le préfet de la région Rhône - Alpes', 'Thonon-les-Bains', "la délégation régionale de l' Agence De l' Environnement et de la Maîtrise de l' Energie", 'SAVOIE CHROME DUR SERVICES', 'la société SAVOIE CHROME DUR SERVICES', 'SERPOL', 'le préfet de Haute - Savoie', 'Maître Roger CHATEL - LOUROZ', 'le Préfet', 'la société VENTIMO', 'La société VENTIMO', 'Maître CHATEL - LOUROZ', 'maître CHATEL - LOUROZ', 'le Tribunal de Grande Instance', 'la société', 'La société SAVOIE CHROME DUR SERVICES'}	{'SAVOIE CHROME DUR SERVICES'}	{'SARL SAVOIE CHROME DUR SERVICES (SCDS) (M. QUELFENNEC), anc. SA DANC (PDG: CHABRY René)'}
38.0247	{'la Mairie de Mens', 'la société LA MURE BIANCO', 'SITA Remédiation', 'société SITA Remédiation', 'Senebier', 'La société LA MURE BIANCO', 'SITA FD de Bellegarde', 'la société'}	{'LA MURE BIANCO'}	{'GARAGE CENTRAL DU TRIEVES . anc. M. RICHARD Jean'}
69.0151	{'Rhône - Alpes', 'la société par O - I MANUFACTURING', 'RFF', 'O - I MANUFACTURING', 'le préfet', 'VMC', 'la verrerie VMC', 'la société BSN GLASSPACK', 'la société EPORA'}	{'O-I MANUFACTURING (Ex. VMC)'}	{'COURTIAL Fils et Cie', 'VMC (Verre Mouvement Création), anc. Sté BOUSSOIS SOUCHON NEUVESEL (BSN), anc. Souchon Neuvesel (+ Richarme et Evian Réunies), anc. Sté des Nvelles Verrreries de Givors (JB NEUVESEL et Cie)'}
69.0019	{'la DREAL', 'La Préfecture du Rhône', 'La société CFF RECYCLING PURFER', 'la société NOVAFER', 'groupe CFF RECYCLING', 'la société PURFER', 'la société CFF RECYCLING PURFER', 'BURGEAP', 'la DDASS'}	{'Décharge de MONTARCIS'}	{'Sté PURFER, anc. NOVAFER'}
69.0228	{'la société SOGREAH', 'la Holding Textile Hermès', 'la Mouche', 'la Préfecture du Rhône', 'BURGEAP', 'HERMES ATELIER AS', "le bureau d' étude SOGREAH", 'sur le site EGIC', 'Les ATELIERS AS', 'HOLDING TEXTILE HERMES', 'la société riveraine EGIC', 'La société ATELIERS AS'}	{'ATELIER AS'}	{'Sté SOCODI. anc. Usine SIDER', 'Sté HERMES SELLIER, anc. Cie Nationale du Rhône', "ESTHETIC' MACHIN'S (gérant Emile Verretoux)", 'Sté SPORT SOIE, anc. Sté AS (Dir: M. BOISNEAU, PDG: M. Jacques ARNAUD)'}
38.0121	{'TOTAL', 'la société TOTAL'}	{'TOTAL France A48'}	{'ELF France', 'TOTAL - Cie Française de Raffinage'}
73.0142	{'le préfet', 'SICTOM', 'INGEOS', 'Kjeldahl', 'le SICTOM', 'TRIVALOR'}	{'Décharge de Domessin (ancienne)'}	{'Mairie de Domessin'}
01.0050	{"l' ESR", 'La société GOYOT'}	{'GOYOT'}	{'Anciens Ets GOYOT et Cie, anc. Ets GOYOT'}
01.0095	{'BRGM', 'La société UKOBA Industrie'}	{'UKOBA'}	{'Sté UKOBA - PYRAGRIC, anc. Eric GRUAZ'}
69.0386	{'La société « Garage Horizon Sud', 'la société Gallieni Automobiles', 'la société Mobil', 'La société'}	{'Le nouveau garage'}	{'CORDOBAG CENTRE AUTOS (FEU VERT SERVICES) . anc. Garage HORIZON SUD, anc. SARL Le NOUVEAU GARAGE (M. SERVANTES (Servantès)), anc. Ets DELAYE et Cie, anc. M. Jean DELAYE'}
69.0203	{'TOTAL France', 'La station TOTAL FRANCE', 'BTEX', 'la société SERPOL', 'FOD', 'SERPOL', 'station ELF ANTAR FRANCE', 'La société TOTAL France'}	{'Station service TOTAL Aire de Saint Romain'}	{'Sté ELF ANTAR France, anc. Sté ELF France'}
74.0078	{'GEO ARVE', 'GEOS INGENIEURS CONSEILS SA', 'la Communauté de Communes Arve'}	{'DECHARGE de Monnetier-Mornex'}	{'?, anc. Commune de MONNETIER-MORNEX'}
38.0189	{'la société TOTAL', 'le Préfet', 'La société TOTAL', 'Biogénie', 'le préfet de l’', 'monsieur le Préfet', 'le préfet', 'la société TOTAL Marketing France', 'rapport SERPOL', ', la société ARTELIA', 'informe la mairie de Saint', 'SERPOL'}	{'Total Relais des 3 ponts'}	{'TOTAL, anc. Sté Anonyme Française OZO, anc. ?'}
69.0032	{'le préfet', 'SOCOTEC INDUSTRIES', 'la Direction Départementale de la Protection des Populations', 'la DREAL', 'la DDPP', 'Le site Teinture', 'la société BOYER'}	{'TEINTURE ET IMPRESSION DE LYON (TIL)'}	{'Sté La Glacière SA, anc. GILLET THAON, anc. Sté Teintures et Impressions de Lyon (TIL), anc. SA du Blanchiments, teintures et impressions de Villefranche'}
73.0127	{'La   société Valloire Oil and Gaz', 'La station Elan', 'Mme MAGNIN', 'Valloire'}	{'Station ELAN (Mairie de la Valloire)'}	{'M. BOUVIER. anc. M. BOUVIER Paul et ESSO (pour la station-service). anc. M. BOUVIER'}
69.0047	{'la société BERT', 'La société DORLYL', "l' ESR", 'SOCOTEC', 'DORLYL', 'La société de transport BERT', 'la société DORLYL', 'ANTEA', 'la CECA', 'TUYAUTERIES LECRENIER'}	{'DORLYL SNC'}	{"Sté DORLYL (Chef d'Etablissement: M. HOUTMANN Bernard), anc. Sté LECRENIER et Cie"}
26.0066	{'Gerflor', 'bureau SOCOTEC', 'SOCOTEC'}	{'GERFLOR PROVENCE'}	{'Sté GERFLOR Provence SNC'}
69.0252	{'La société COFRAFER', 'SITA Remédiation', 'la préfecture', 'la société COFRAFER', 'les sociétés SCIANDRA', 'La société SADENA', 'NOVAFER(01/04/1968', 'la compagnie du Gaz de Lyon', 'GINGER Environnement'}	{'SADENA (ex COFRAFER)'}	{'Sté COFRAFER, anc. NOVAFER, anc. Ets SCIANDRA Marcel'}
69.0304	{'la société AGUETTANT', 'le laboratoire AGUETTANT', 'la DREAL', 'BRGM', 'le laboratoire AGUETTANT via SOGELYM STEINER', 'AGUETTANT', 'CNR', 'BURGEAP', 'Les Laboratoires AGUETTANT', 'le BRGM'}	{'AGUETTANT'}	{'Sté Laboratoire AGUETTANT'}
07.0003	{'Me CHRETIEN', "L' EPORA", 'la société ITDT', 'Le maire de TOURNON', 'la société SERPOL', 'SERPOL', 'spécialisée SERPOL'}	{'IMPRESSION ET TEINTURE DE TOURNON I.T.D.T.'}	{"SA Ets de teinture et d'impression de Tournon, anc. SA Mécanique d'impression sur étoffe, anc. M. BOZZINI Antoine, anc. M. BOZZINI Pascal"}
42.0018	{'CHAMBON FEUGEROLLES', 'la société SMDO', 'La société SMDO', 'le groupe THERMOZ WAELES LOIRE', 'groupe Eurodec', 'GEOCLEAN'}	{'EURODEC (ex SMDO) - THERMOZ WAELES LOIRE'}	{'TWL (TERMOZ WAELES LOIRE), anc. THERMOZ SA, anc. SMDO (M. Michel SUMELA)'}
69.0146	{'le BRGM', 'préfet', 'La CNR', "le Ministère de l' Environnement", 'La société LYON FER', 'Le Préfet du Rhône'}	{'LYON FER'}	{'Société LYON FER'}
69.0234	{'La société GARAGE MARCEL', 'ALPES BELLEVUE', 'la société SOCOTEC Industries', 'GARAGE MARCEL', 'la société GARAGE MARCEL'}	{'GARAGE MARCEL'}	{'Garage C Marcel'}
07.0009	{'Rhône Poulenc Textiles', 'ORRION CHIMIE METALCHEM', 'Rhône Poulenc Textile', 'EURECAT', 'EURECAT , OCM', 'RPT', 'SOVOUTRI', 'bâtiments ( SOVOUTRI', 'La Société EURECAT'}	{'EURECAT'}	{'EURECAT. anc. Rhône-Poulen Textile. anc. CTA (comptoir du Textile Artificiel) . anc. Sté de la soie Artificielle de la Voulte. anc. MM. CRUMIERE et Cie'}
26.0064	{'la société TOTAL', 'guide INRS', 'SHELL', 'FOD   R4'}	{'Sté PETROLE SHELL (ex TOTAL RAFFINAGE MARKETING)'}	{'SA ANTAR', 'Sté des Pétroles SHELL Berre'}
73.0147	{'ONYX', 'GRS VALTECH', 'la société ONYX', 'SOCOTEC', 'la Famille POUGET'}	{'ONYX à Albens'}	{'Sté POUGET Produits Métallurgiques (Directeur: M. POUGET Roger)'}
26.0015	{'RHODIA OPERATIONS', 'La DRIRE', 'FEI', 'la société SETILA', 'SETILA', 'Le préfet', 'Rhodia Chimie', 'RHONE POULENC', 'la société RHODIA', 'RHODIA', 'la DRIRE', 'le propriétaire RHODIA', 'le ministère', 'RAMBOLL ENVIRON'}	{'SETILA'}	{"Sté NOVALIS Fibre, anc. SA Rhône POULENC Fibre, anc. Rhône POULENC Textile, anc. Cie Industrielle des Textiles Artificiels (CITA), anc. Sté Valentinoise d'Applications Textiles"}
73.0103	{'la société ACTS', 'les services préfectoraux', 'la société Thevenin', 'Le préfet de la Savoie', 'Ducrot', 'Serpol', 'la société SERPOL', 'Me Blanchard', 'la société EnvirEauSol', 'Dekra'}	{'Dépôt de combustible ACTS'}	{'SAS THEVENIN-DUCROT (TD-Distribution)/AVIA. anc. SA RUAZ - DAVID (PDG : M. Achille RUAZ)'}
42.0151	{'ARCADIS', 'SOGEREAH'}	{'CASINO CARBURANTS'}	{'"Géant CASINO, anc. Ets économique du casino ""GUICHARD PERRACHON"""'}
73.0109	{'La société Appia Leman Emulsions', 'la Société des Enrobés', 'Aristide BERGES', 'la société GAUTHEY', 'SOTERLY', 'les PCE'}	{'Société des Enrobés Alpins'}	{'EIFFAGE ROUTE . anc. Sté Chimique de Gerland'}
42.0139	{'La société SERAPIS', 'la société LISEC', 'société SERAPIS', 'la société Thévenin', 'la société SERAPIS', 'AVIA', 'la société Biogénie', 'La société LISEC', 'la société Chavany TP', 'La société Thévenin', 'Ducrot Distribution'}	{'THEVENIN DUCROT DISTRIBUTION (AVIA)'}	{'Ets THEVENIN - DUCROT SA'}
38.0206	{'ALSTOM', 'le site de la société CATERPILLAR', 'la société CATERPILLAR', 'la société ALSTOM POWER HYDRO', 'la société ALSTOM PWER HYDRO', 'la Préfecture', 'Pont de Claix', 'la société ALSTOM PoWER HYDRO', 'PZ5Cat', 'la société RHODIA CHIMIE', 'HVOF'}	{'Alstom Power Hydro'}	{"SDEM (Sté Dauphinoise d'Etudes et de Montages) . NEYRPIC Sté  . Stés NEYRET-BEYLIER et PICCARD-PICTER"}
69.0081	{'La société CELLIOSE'}	{'CELLIOSE'}	{'"LA CELLIOSE - LOBO. anc. SA ""La Celliose"", anc. THEURIER et Fils, anc.GEREST et Godet. anc. PRUNIER"'}
69.0073	{'COHV', "Société Industrielle Générale des Moteurs d' Avion", 'la société BOSCH REXROTH', 'REXROTH SIGMA', 'le groupe BOSCH', 'BOSCH REXROTH', 'La société ROBERT BOSCH FRANCE', 'SIGMA', 'SIGMA DIESEL', 'ROBERT BOSCH FRANCE', 'la société Robert BOSCH', 'la société SIGMA', 'MANNESMANN REXROTH'}	{'ROBERT BOSCH'}	{'REXROTH SIGMA ET SIGMA DIESEL (devenue Robert BOSCH). anc. SIGMA Société Industrielle Générale de mécanique appliquée. anc. Sté Les Constructions Electriques du Rhône (CER).'}
01.0112	{'le   SIVOM', 'VALDECH', 'du CERN', 'le SIVOM', 'AIN GEOTECHNIQUE', 'entreprise NABAFFA', 'La commune de CHEVRY'}	{'DECHARGE de Chevry'}	{"AIN Géotechnique, anc. SIVOM de l'est Gersein ou Gersien"}
69.0277	{'CPGF', 'la SAPRR', 'la société APRR', 'La SAPRR'}	{'SAPRR'}	{'Société des Autoroutes Paris-Rhin-Rhône (SAPRR), anc. Sté SCREG, anc. Sté Chimique de la Route (SCR), anc. Sté Gerland Routes Grands Travaux, anc. Sté COLAS. anc. Entreprise Jean LEFEBVRE'}
38.0236	{'la société AOSTE Vidange', 'FOD', 'La société NIVON FRERES', 'la Préfecture', 'le site SARPI la Talaudière', 'la société NIVON FRERES'}	{'SOCIETE NIVON FRERES'}	{'Ets NIVON Frères'}
01.0089	{'La société TISSUS TECHNIQUES TREVOUX', 'TTT'}	{'Tissus Techniques de Trévoux'}	{'Sté TISSUS TECHNIQUES DE TREVOUX'}
38.0042	{"l' ESR", 'La Société CATERPILLAR'}	{'CATERPILLAR'}	{'Sté CATERPILLAR FANCE'}
42.0185	{'la société Emballages Industriels MV', 'entrepôts EASIDYS', 'la société Autos Pièces Foréziennes', 'MJ SYNERGIE', 'MARREL', 'la préfète', 'le préfet', 'la société OMERIN', 'la société Autos pièces Foréziennes', 'le bureau AD ENVIRONNEMENT', 'le BRGM'}	{'AUTO PIECES FOREZIENNES'}	{'SARL Auto Pièces Foréziennes (APF), anc. SA BRIDINOX'}
69.0353	{'la société TOTAL', 'Gaulle', 'ELF / TOTAL', 'La société TOTAL', 'service ELF'}	{'Station-service ELF à Tassin-la-Demi-Lune'}	{'Union Générale de distribution de Produits Pétroliers'}
69.0286	{'la société CMC COUTURIER', 'CMC COUTURIER', 'la société REGEMAT', 'la société EPUR RHONE - ALPES', 'DEEE', 'la société ALLIANCE MITTAL', 'REGEMAT', 'la société ARMOR'}	{'EPUR RHÔNE-ALPES (Ex. REGEMAT)'}	{'EPUR CENTRE . anc. Sté REGEMAT (Régémat)', 'EPUR CENTRE . anc. CM COUTURIER'}
69.0015	{'La société Plymouth', "d' ESR", 'la DDASS'}	{'PLYMOUTH Française'}	{'Sté PLYMOUTH Française, anc. SA des Pellicules Françaises (Lumière), anc. BENOIT Edouard et Cie, anc. MARNAS Frères'}
26.0032	{'- MANNESMANN', 'Bourg-lès-Valence', 'le Préfet', 'Solystic', 'M.le Maire', 'MANNESMANN', 'la Drôme', "l' ESR", 'le Préfet de la Drôme'}	{'LA CARTOUCHERIE'}	{'Sté HBS, anc. SOGEME, anc. SOGEV, anc. CARTOUCHERIE Nationale, anc. M. SANIAL Noël'}
69.0094	{'fiche Basol SHELL', 'La société APC', 'ARDEA', 'APPIA , APC', 'la Compagnie Générale de stockage', '" Société SHELL', 'DOCKS DES ALCOOLS', 'APC', 'le Préfet du Rhône', 'SHELL', 'Le dépôt APC', 'Total Raffinage Distribution', 'BRENNTAG , RHODIA SILICES', '" Alcools', 'le BRGM'}	{'ARDEA (ex-ALCOOL PETROLE CHIMIE APC (4))'}	{'Sté Alcool Pétrole Chimie, anc. Sté Docks des Alcool (ONYX), anc. Cie Française de Distribution TOTAL, anc. Sté DESMARAIS Frères, anc. Cie des Produits Chimiques et Raffinerie Berre'}
69.0216	{'" Alcool', 'ESR', 'la société ALCOOL PETROLE CHIMIE', 'la Compagnie Générale de stockage', '" Société SHELL', 'Pétrole', 'BRENNTAG , RHODIA SILICES', 'le BRGM', 'fiche Basol SHELL', 'la société DOCK DES ALCOOLS', 'ARDEA', 'APPIA , APC', 'APC', 'La société ALCOOL PETROLE CHIMIE', 'SHELL', 'le DOCK DES ALCOOLS', 'la société TOTAL Raffinage'}	{'ARDEA (ex-ALCOOL PETROLE CHIMIE APC (7))'}	{'Sté Alcool Pétrole Chimie, anc. Sté Docks des Alcool (ONYX), anc. Cie Française de Distribution TOTAL, anc. Sté DESMARAIS Frères, anc. Cie des Produits Chimiques et Raffinerie Berre'}
73.0150	{'Bonvillaret', 'la société PEM', 'Ugine', 'TREZ', 'la société Pechiney Electrométallurgie', 'la SA Bianchini', 'Maurienne', 'Les sociétés REALINDUS puis SICVEN France', 'la société Péchiney Electrométallurgie', 'Péchiney Bâtiment', 'PEM AR', 'la société Pechiney Bâtiment', 'PECHINEY BATIMENT', 'ALCAN ARC', 'les sites SICVEN', 'la Pouille', 'Pechiney Electrométallurgie Abrasifs Réfractaires', 'sites SICVEN , TREZ et ALCAN ARC', 'PECHINEY ELECTROMETTALURGIE', 'Ugine Khulman', 'la société Française', 'PECHINEY ELECTROMETALLURGIE', 'P2chiney', 'PEM', 'de silicium', 'le préfet', 'la société Alcan Abrasifs Réfractaires Céramiques', 'le Préfet de Savoie', 'PEM AR puis ALCAN ARC', 'la société Electrochimique', 'les Fonderies Aciéries Electriques', 'la société CADREX', 'Pechiney Electrométallurgie', 'la société CPS', 'la société TREZ'}	{'PECHINEY BÂTIMENT - ancienne usine de La Pouille'}	{"SOFREM. anc. UGINE-KUHLMANN. anc. Sté d'Electro-Chimie, d'Electro-Métallurgie et des Aciéries Electriques d'Ugine (SECEMAEU). anc.  Sté Française de Fonderies et Aciéries Electriques d'Aiguebelle"}
42.0112	{'la société ENI France', 'le Préfet de la Loire', 'le Furan', 'enseigne AGIP', 'Préfet', 'par SHELL', 'La société ENI France'}	{'AGIP FRANCAISE'}	{'SHELL Française'}
01.0113	{'Le Maire', 'le Préfet', 'la mairie de Briord'}	{'Ancienne UIOM de Briord'}	{'Mairie de Briord'}
38.0177	{'la société ATE GEOCLAN', 'La société SITA REKEM', 'TERIS', 'la société TERIS', 'SITA Remédiation', 'la société SITA Remédiation'}	{'SITE ROBIN - OSIRIS'}	{'Sté RHONE POULENC, anc. Sté RHONE POULENC et Sté RHODIACETA (Rhodiacéta)'}
69.0115	{"le Ministère de l' Environnement", 'GDF', 'Gaz de France', "une agence commerciale d' EDF GDF Services"}	{"Agence d'exploitation de Lyon Vaise"}	{'EDF-GDF. anc. Cie du Gaz de Lyon, anc. Cie du Bourbonnais'}
69.0251	{'Société de Construction de Moules pour Plastiques', 'ORTEC', 'Groupe DAVID', 'la société EDA Georges David ex SCMP', 'la DREAL', 'la société OGD', 'La société SCMP'}	{'EDA GEORGES DAVID ex SCMP'}	{'Sté de Construction de moules pour plastiques'}
69.0037	{'Ancien Etablissement PELLET'}	{'ANCIEN ETABLISSEMENT PELLET'}	{'Ets PELLET (Président: Mme Jacqueline MIGNOT, anc. M. Jacques PELLET)'}
38.0145	{'la société MARIS', 'la préfecture', 'BRGM', 'La société AGIP Française', 'La SARL MARIS', 'la SARL MARIS', 'La SARL LCLR', 'la DRIRE', 'la SARL LCLR'}	{'Sarl MARIS (Ex. AGIP)'}	{'S. A. AGIP', 'AGIP, anc. ELF, anc. Union Générale de Distrbution de Produits Pétroliers'}
74.0098	{'la société HILITE EBEA', 'La société HILITE EBEA'}	{'HILITE EBEA'}	{'HILITE EBEA, anc. SA BOUVERAT et ANTHOINE (SA EBEA) (PDG: Pierre BOUVERAT)'}
73.0029	{'le Préfet de la Savoie', 'les sociétés Aluminium Péchiney', 'Aluminium Pechiney', 'CEZUS', 'le conseil général de la Savoie', 'Cézus', 'Péchiney / Cezus', 'la société CEZUS', 'FRAMATOME / CEZUS', 'Péchiney', 'Aluminium Péchiney', "L' ESR", 'la future STEL', 'la société Aluminium Péchiney'}	{'ANCIENNE USINE ALUMINIUM PECHINEY'}	{"Sté UGINE - KUHLMANN, anc. SECEM AEU (Sté d'Electro-Chimie, Electro-Métallurgie et des Aciéries Electriques d'Ugines)"}
69.0117	{"le Ministère de l' Environnement", 'GDF', 'EDF GDF Services', 'Gaz de France'}	{"Site de l'ancienne usine à gaz de Lyon Guillotière"}	{"EDF, anc. EDF-GDF, anc. Cie du Gaz de Lyon, anc. Cie de l'Eclairage par le Gaz (Mandataires: M. ANCEL, anc. M. Claude Ferdinand COTE (Côte)), anc. ?, anc. MM.G. DAURE (Dauré) et Cie"}
69.0269	{'la station TOTAL', 'la DDASS'}	{'TOTAL FRANCE (A7) PIERRE-BENITE'}	{'Compagnie Française de Raffinage - TOTAL'}
01.0094	{'SERPOL', 'la Commune', 'la société TOTAL France', 'la société TOTAL MARKETING FRANCE', 'MAINAUD CREATIONS', 'puits GUINNET'}	{'TOTAL boulevard de Brou (ancienne station-service'}	{"ELF Rhône Alpes, anc. SA ANTAR Pétroles de l'Atlantique"}
42.0147	{'de la Talaudière puis le centre régional Dédouanement Standard', 'monsieur le Préfet de la Loire', 'STAUB', 'puis la société DAF', 'produits Verney Carron', 'SOCOTEC', 'et Troc', 'la société Ziegler', 'puis les sociétés DEPOT DE MEUBLE', ': la société Easydis', 'et AGE DESSAUZE', 'puis METACENTRE', ', la société TOYOTA', 'et la société CGE Distribution', 'rue Jean Huss , la société Dimotrans', ', MONTABEL', 'La société Ziegler France SA'}	{'ZIEGLER FRANCE SA'}	{'SA Transports RIVOIRE et Fils'}
38.0122	{'METALISERE', 'SAGES', 'la ville de Grenoble', 'la société SCI YODA'}	{'ZAC Vigny Musset - Ilot G'}	{'La MURE Union'}
69.0161	{'la SARL JEAN RIVIERE', 'La société ANDREOTTI PHOTOGRAVURE', 'la société RHONE GRAVURE', 'ESR', 'la société Rhône Gravure', 'une société de plomberie', 'la holding TCI', 'RHÔNE GRAVURE'}	{'RHONE GRAVURE'}	{'Sté RHONE GRAVURE, anc. SA ANDREOTTI Photogravures, anc. Sté GRIFFINE MARECHAL (Maréchal)'}
69.0017	{'la société BOUQUIS TP', 'La société DS', 'TAUW France', 'La société SOPALUNA', 'ELIPOL', 'la société SOPALUNA', 'le Préfet du Rhône', 'ABL', 'la société DÉBLAIS SERVICES', 'Le Préfet', 'le préfet', 'la société ELIPOL', 'ARCADIS', 'La société ABL', 'la société des ANCIENNES BRIQUETERIES LYONNAISES'}	{'DECHARGE DE BOUQUIS'}	{'Deblais-Service, anc. Sté Tuileries et Briqueteries Lyonnaises (TBL), anc. Briqueterie de Limonest M. Monnier'}
69.0154	{'GERLAND', 'la société EUROMETAL', 'Des sociétés HOSPAL INDUSTRIES', 'La société EUROMETAL', 'EUROMETAL', 'STOWE - WOODWARD', 'la Préfecture du Rhône', 'la société MURGUE - SEIGLE', 'Monsieur le Préfet du Rhône', 'à la société Murgue et Seigle', 'ANTEA'}	{'EUROMETAL Developpement ( ex MURGUE ET SEIGLE)'}	{'Sté EUROMETAL FINANCEMENT (PDG: M. Patrick DEL SIGNORE), anc. Ets MURGUE et SEIGLE'}
42.0014	{'Forges', 'la ville de Saint - Etienne', 'La société Ascométal', 'la ville de St - Etienne', 'la société Ascométal', 'la société Creusot Loire', 'la Compagnie des Fonderies'}	{'CRASSIER ASCOMETAL, LE MARAIS'}	{'Sté PURMET, anc. Sté Industrielle et Métallurgique de la Loire (SIMEL)'}
73.0125	{'G - Environnement', 'par la société BROSSETTE', 'La société BROSSETTE'}	{'BROSSETTE'}	{'SA Le Comptoir des Matériaux (M. JACQUELIN Claude)'}
74.0075	{'La société VAW INTERNATIONAL CAPSULES', 'VAW INTERNATIONAL CAPSULES', 'SIRA la Talaudière', 'URS', 'la société CHARLYROBOT', '" DENIOS "', 'la société DSD'}	{'VAW INTERNATIONAL CAPSULES SAS'}	{"SA Sté Alsacienne d'Aluminium, anc. SNC Alsacienne et Savoyarde d'Aluminium, anc. Sté Savoyarde d'Aluminium (Fritz HILDEBRANDT), anc. ?"}
69.0271	{'La société TOTAL RAFFINAGE MARKETING', 'par le préfet'}	{'Station-service Relais Felix Faure'}	{'TOTAL France. anc. BP'}
42.0061	{'SICAME', 'la société SNAAM', 'la Préfète de la Loire', 'EPORA', 'Chambon Feugerolles', 'les sociétés SNAAM et SICAME', 'le préfet', 'la société MURE CENTRE', 'les sociétés SNAAM', "l' EPORA", 'SEDL)a', 'la DDPP', 'le département de la Loire', 'la SEDL', 'La société', 'Préfet de la Loire', 'la Loire', "l' ESR", 'Monsieur le Préfet'}	{'SNAAM (ex MURE CENTRE)'}	{'Ets A. MURE'}
74.0069	{'la société BOUVERAT INDUSTRIES'}	{"BOUVERAT INDUSTRIES '' Site des Perrières ''"}	{'MM. André BOUVERAT et Fils'}
69.0384	{'la société Euréna', 'le Préfet', 'la SEMCODA', 'La société Euréna', 'La société EURENA'}	{'EURENA - CHAMBE'}	{'Sté CHAMBE'}
69.0172	{'La Compagnie Nationale du Rhône', 'PORT EDOUARD HERRIOT', 'la societé Crisca Environnement', 'la SIRM - OSI', "l' ESR", 'CNR', 'la société Euro', 'à SITA Remediation Gmbh', 'les sociétés René OSI', 'de Biogénie', 'la société SIRM', 'COSIREC', 'groupe SLR Environnement', 'SIRM', 'la société SIRM - OSI', 'OSI', 'la CNR', 'la Société Industrielle de Récupérations', 'Le site SIRM - OSI', 'la Compagnie Nationale du Rhône', 'la SIRM', 'La société SRIM'}	{'SIRM-OSI - Port Edouard Herriot'}	{'Sté CFF RECYCLING PURFER, anc. Sté Industrielle de Récupération métallique (SIRM.)'}
